"PRICES-1","P-1","","ARPINO (Giuseppe Cesari d'Arpino, 1568-1640)","1585-91","1585 |e 1591","Arpino","Cesari, G.","CESARI, GIUSEPPE (CAVALIER D'ARPINO)","Italian","","Crucifixion with the Virgin and St. John; Crowning of the Virgin, Apostles at the Tomb","75 scudi for each of two frescoes","75      ","368 x 214 cm each","Fresco","Wall","3","","","Sacred","","Rome, S. Atanasio dei Greci","Santori, Giulio Antonio, Cardinal","Rome, S. Atanasio dei Greci","Röttgen, Herwarth: Il Cavalier Giuseppe Cesari D'Arpino, Rome: Ugo Bozzi, 2002, cat. 20-21","","",""
"PRICES-587","P-577","","GRIMALDI","1655","1655","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","","24 scudi for three paintings","24    ","Small [quadretti]","Oil","Easel","","","","Landscape?","","Rome, Chigi collection","Alexander VII, Pope","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 277","","",""
"PRICES-588","P-578","","GRIMALDI","1656","1656","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Mausoleum of Augustus","25 scudi","25 ","","Oil on copper","Easel","","","","Landscape","","Rome, Chigi collection","Alexander VII, Pope","","Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 278","","",""
"PRICES-589","P-579","","GRIMALDI","S.1656","1656","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","S. 30 scudi","30","89 cm [4 palmi]","","Easel","","","","Landscape","","Rome","","","Lorizzo, Loredana: ""People and Practices in the Paintings Trade in Seventeenth-Century Rome,"" in Mapping Markets for Paintings in Europe, 1450-1750, ed. Neil De Marchi and Hans J. Van Miegroet, Turnhout: Brepols, 2006, p. 445, no. 1","Sold by the Roman dealer Mattia Capocaccia to Card. Francesco Maidalchini","",""
"PRICES-590","P-580","","GRIMALDI","S.1656","1656","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","S. 30 scudi for two paintings","30","","","Easel","","","","Landscape","","Rome","","","Lorizzo, Loredana: ""People and Practices in the Paintings Trade in Seventeenth-Century Rome,"" in Mapping Markets for Paintings in Europe, 1450-1750, ed. Neil De Marchi and Hans J. Van Miegroet, Turnhout: Brepols, 2006, p. 446, no. 39","Sold by the Roman dealer Mattia Capocaccia to Card. Francesco Maidalchini","",""
"PRICES-591","P-581","","GRIMALDI","S.1656","1656","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","S.16 scudi","16","ca. 95 x 135 cm [tela quasi d'Imperatore]","","Easel","","","","Landscape","","Rome","","","Lorizzo, Loredana: ""People and Practices in the Paintings Trade in Seventeenth-Century Rome,"" in Mapping Markets for Paintings in Europe, 1450-1750, ed. Neil De Marchi and Hans J. Van Miegroet, Turnhout: Brepols, 2006, p. 446, no. 50","Sold by the Roman dealer Mattia Capocaccia to Card. Francesco Maidalchini","",""
"PRICES-592","P-582","","GRIMALDI","1656-57","1656 |e 1657","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Varia","909 or 915 scudi","909; 915","","Fresco","Wall","","","","Landscape decoration","","Rome, Quirinal Palace, Gallery of Alexander VII","Alexander VII, Pope","Rome, Quirinal Palace, Gallery of Alexander VII","Wibiral, Norbert: ""Contribuiti alle ricerche sul cortonismo in Roma: i pittori della Galleria di Alessandro VII nel Palazzo del Quirinale,"" Bollettino d'arte, XLV, 1960, p. 163, no. 50; Matteucci, Anna Maria and Rossella Ariuli: Giovanni Francesco Grimaldi, Bologna: CLUEB, 2002, p. 290","Grimaldi's was the second highest payment of the project, for two ovals and unknown, extensive decorative work","",""
"PRICES-593","P-583","","GRIMALDI","1658","1658","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","30 scudi","30 ","","","Harpsichord","","","","Landscape","","Rome, Palazzo Chigi","Chigi, Flavio, Cardinal","","Golzio, Vincenzo: Documenti artistici sul Seicento nell'archivio Chigi, Rome: Fratelli Palombi, 1939, p. 346, no. 304","Cited as ""scudi trenta m.ta, sono p. haver dipinto un Cimbalo cioè di dentro paese et di fuori fogliami""","",""
"PRICES-594","P-584","","GRIMALDI","E. 1661","1661","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","E. ca. 27 scudi [90 livres]","27","111 x 162 cm","Oil","Easel","","","","Landscape","","","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 578-79, no. 950","Mazarin inventory, Paris, 1661 (a Dughet of similar size, no. 951, was evaluated at 45 livres)","",""
"PRICES-595","P-585","","GRIMALDI","E. 1661","1661","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","E. ca. 20 scudi [75 livres]","20","46 x 70 cm [Petit paysage]","Oil","Easel","","","","Landscape","","","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 586-87, no. 1127","Mazarin inventory, Paris, 1661","",""
"PRICES-596","P-586","","GRIMALDI","1662","1662","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","18 scudi for six overdoors","18    ","","","Overdoor","","","","Landscape","","Rome, Palazzo Santacroce","Santacroce family","","Bartoni, Laura: ""Giovanni Francesco Grimaldi e la pittura di paesaggio nei palazzi romani alla metà del Seicento,"" in Decorazione e collezionismo a Roma nel Seicento. Vicende di artisti, committenti, mercanti, ed. Francesca Cappelletti, Rome: Gangemi, 2003, p. 133, n. 31","","",""
"PRICES-597","P-587","","GRIMALDI","1667","1667","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape","30 scudi","30 ","","","","","","","Landscape","","Rome, Chigi collection","Chigi, Agostino","","Petrucci, Francesco: ""Nuovi contributi sulla committenza Chigi nel XVII secolo. Alcuni dipinti inediti nel Palazzo di Ariccia,"" Bollettino d'arte, LXXVII, 1992, no. 73, no. 21","The payment was ""per haver dipinto l'Albero della nra. Casa""","",""
"PRICES-598","P-588","","GRIMALDI","1668","1668","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscape with Venus","75 scudi","75 ","","Oil","Easel","","","","Landscape","","Rome, Colonna collection","Colonna, Lorenzo Onofrio","","Gozzano, Natalia: La quadreria di Lorenzo Onofrio Colonna. Prestigio nobiliare e collezionismo nella Roma barocca, Rome: Bulzoni Editore, 2004, p. 235","","",""
"PRICES-599","P-589","","GRIMALDI","E.1671","1671","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","E. 80 scudi for four paintings","80","ca. 200 x 112 cm [p.m 8 1/2 e 9  p lunghezza, e 5 di altezza]","Gouache","","","","","Landscape","","Rome, Barberini collection","Barberini, Antonio","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, pp. 320-21, no. 587","Antonio Barberini inventory, Rome, 1671; ten similar, anonymous gouaches were evaluated at just 50 scudi","",""
"PRICES-600","P-590","","GRIMALDI","1672","1672","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Four Continents; Fame; grottesche; a carriage; etc.","580 scudi","580 ","","Fresco; oil(?)","Ceiling; wall; carriage","","","","Allegory decoration","","Rome, Casino Chigi","Chigi, Mario","","Golzio, Vincenzo: Documenti artistici sul Seicento nell'archivio Chigi, Rome: Fratelli Palombip. no. 170; Matteucci, Anna Maria and Rossella Ariuli: Giovanni CLUEB, 2002, p. 290 Matteucci and Ariuli, 2002, pp. 189-91, no. 35","This payment was for extensive decoration of a destroyed casino and of a one-horse carriage","",""
"PRICES-601","P-591","","GRIMALDI","1678","1678","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes, etc.","7926 scudi","7926 ","","Fresco","Ceiling; wall; etc.","","","","Landscape decoration","","Rome, Palazzo Borghese","Borghese, Giovan Battista","Rome, Palazzo Borghese","Fumagalli, Elena: Palazzo Borghese, committenza e decorazione privata, Rome: De Luca, 1994, pp. 83-85, p. 100, n. 188","This was the total sum paid to Grimaldi for his extensive work throughout the palace","",""
"PRICES-602","P-592","","GRIMALDI","E.1679","1679","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Tobias","E. 60 scudi [£300]","60","","Oil","Easel","","","","Landscape","","","","","Domenichino, 1581-1641 (exh. cat., Palazzo Venezia, Rome), Milan: Electa, 1996, p. 571","Giuseppe Carlo Ratta Garganelli inventory, Bologna, 1679","",""
"PRICES-603","P-593","","GRIMALDI","E. 1679","1679","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Sibyl","E. 40 scudi [£200]","40","","Oil","Easel","","","","Sacred","","","","","Domenichino, 1581-1641 (exh. cat., Palazzo Venezia, Rome), Milan: Electa, 1996, p. 571","Giuseppe Carlo Ratta Garganelli inventory, Bologna, 1679","",""
"PRICES-604","P-594","","GRIMALDI","E. 1682","1682","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","Landscapes","E. 100 scudi for two paintings","100","67 x 45 cm [palmi 3. e 2.]","Oil on copper","Easel","","","","Landscape","","","","","Burke, Marcus B. and Peter Cherry: Collections of Paintings in Madrid, 1601-1755 (Documents for the History of Collecting, The Provenance Index of the Getty Information Institute), Los Angeles: The J. Paul Getty Trust, 1997, p. 772, no. 790","In gilt frames; Carpio inventory, Rome, 1682 (gifts from Prince Borghese)","",""
"PRICES-605","P-595","","LANFRANCO Giovanni","1616-17","1616 |e 1617","Giovanni Francesco Grimaldi","Grimaldi, G.F.","GRIMALDI, GIOVANNI FRANCESCO","Italian","","varia","350 scudi for 9 canvases and 4 frescoes","350","101 x 126 cm; 110 x 78 cm (canvases)","Oil; fresco","Ceiling; wall","","","","Sacred landscape","","Rome, S. Maria dell Orazione e Morte, Camerino degli Eremiti","Farnese, Odoardo, Cardinal","Naples, Museo di Capodimonte (2)","Schleier, Erich, ed.: Giovanni Lanfranco: Un pittore barocco tra Parma, Roma e Napoli (exh. cat., Reggia di Colorno, Parma; Castel Sant'Elmo, Naples and Palazzo Venezia, Rome), Milan: Electa, 2002, cat. 36-37 and p. 424 (25.1.1618).","","",""
"PRICES-606","P-596","","RONDONI Tomaso","1667","1667","Tomaso Rondoni","Rondoni, T.","RONDONI, TOMMASO [UNIDENTIFIED]","Italian","","Marine (1); unidentified (2)","10 scudi (Marine); 20 scudi (2)","10; 20","89 cm [palmi quatro l'uno] (2)","Oil","","","","","Landscape","","Rome, Chigi collection","Chigi, Sigismondo","","Petrucci, Francesco: ""Nuovi contributi sulla committenza Chigi nel XVII secolo. Alcuni dipinti inediti nel Palazzo di Ariccia,"" Bollettino d'arte, LXXVII, 1992, no. 73, p. 123, no. 52","Presumably, like Rondoni's other paintings bought by Sigismondo Chigi, the two unidentified subjects were marines","",""
"PRICES-607","P-597","","RONDONI Tomaso","1668","1668","Tomaso Rondoni","Rondoni, T.","RONDONI, TOMMASO [UNIDENTIFIED]","Italian","","Marine","24 scudi","24 ","","Oil","Easel","","","","Landscape","","Rome, Chigi collection","Chigi, Sigismondo","","Petrucci, Francesco: ""Nuovi contributi sulla committenza Chigi nel XVII secolo. Alcuni dipinti inediti nel Palazzo di Ariccia,"" Bollettino d'arte, LXXVII, 1992, no. 73, p. 124, no. 65","","",""
"PRICES-608","P-598","","RONDONI Tomaso","1669","1669","Tomaso Rondoni","Rondoni, T.","RONDONI, TOMMASO [UNIDENTIFIED]","Italian","","Marine (4)","7.5 scudi for two paintings","7","small [quadretti piccoli]","Oil","Easel","","","","Landscape","","Rome, Chigi collection","Chigi, Sigismondo","","Petrucci, Francesco: ""Nuovi contributi sulla committenza Chigi nel XVII secolo. Alcuni dipinti inediti nel Palazzo di Ariccia,"" Bollettino d'arte, LXXVII, 1992, no. 73, p. 124, no. 72","","",""
"PRICES-609","P-599","","SWANEVELT Herman Van (ca. 1600-55)","1633","1633","Herman Van Swanevelt","Swanevelt","SWANEVELT, HERMAN VAN","Dutch","","Landscapes","35 scudi for three paintings","35    ","two ca. 95 x 135 cm tela d'Imperatore] and one ca. 65 x 50 cm [tela da testa]","Oil","Easel","","","","Landscape","","Rome, Roscioli collection","Roscioli, Gian Maria","","Corradini, Sandro: ""La quadreria di Giancarlo Roscioli,"" Antologia di Belle Arti, III, no. 9-12, 1979, pp. 193, no. 6","6 scudi more were spent on gilding the two large frames ""all'Indiana""","",""
"PRICES-610","P-600","","SWANEVELT","1641","1641","Herman Van Swanevelt","Swanevelt","SWANEVELT, HERMAN VAN","Dutch","","Landscapes","40 scudi for two paintings","40    ","156 x 156 cm [larghi p.mi 7 p ogni verso]","Oil","Easel","","","","Landscape","","Rome, Barberini collection","Barberini, Antonio, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 41, doc. 328a","","",""
"PRICES-611","P-601","","SWANEVELT","S. 1647","1647","Herman Van Swanevelt","Swanevelt","SWANEVELT, HERMAN VAN","Dutch","","Landscape","S. ca. 75 scudi [25 pistolls]","75","","Oil","Easel","","","","Landscape","","","","","Szanto, Mickaël: ""The Fortunes of a Northern Artist in Seventeenth-Century Paris: the Forgotten Years of Herman van Swanevelt,"" The Burlington Magazine, CXLV, 2003, p. 202","An Englishman in Paris remarked on the high price he had to pay for a work that previously cost 25 scudi [crouwnes]","",""
"PRICES-612","P-602","","SWANEVELT","E. 1657","1657","Herman Van Swanevelt","Swanevelt","SWANEVELT, HERMAN VAN","Dutch","","Landscapes","E. from ca. 10 to 19 scudi each","10; 19","","Oil","Easel","","","","Landscape","","","","","Szanto, Mickaël: ""The Fortunes of a Northern Artist in Seventeenth-Century Paris: the Forgotten Years of Herman van Swanevelt,"" The Burlington Magazine, CXLV, 2003, p. 205","Swanevelt's etching plates were also evaluated, at ca. 11 scudi each","",""
"PRICES-613","P-603","","TASSI Agostino (1578-1644)","1625-26","1625 |e 1626","Agostino Tassi","Tassi, A.","TASSI, AGOSTINO","Italian","","","1500+ scudi","1500","","Fresco","","","","","","","Rome, Villa Aldobrandini in Monte Magnanapoli","Aldobrandini family","","Cavazzini, Patrizia: ""Towards a Chronology of Agostino Tassi,"" The Burlington Magazine, CXLIV, 2002, p. 407, doc. 1 Cavazzini, 2002, p. 407, doc. 1","Payment was for the decoration of at least seven rooms, including the cost of gilding","",""
"PRICES-614","P-604","","TASSI","1629-33","1629 |e 1633","Agostino Tassi","Tassi, A.","TASSI, AGOSTINO","Italian","","Life of St. Peter; Landscapes; Birds; Coats of Arms; Taddeo Barberini s Entry into Rome; Taddeo Barberini s Investiture; etc.","2000 to 3000 scudi","2000; 3000","some canvases 313 x 268 cm [14 x 12 palmi]; one 402 x 179 cm [18 x 8 palmi]; one 48 x 335 cm [2 x 15 palmi]","Oil; fresco (?); colored drawing","Frieze; windows; doors; easel; etc.","","","","Sacred landscape animals decoration history heraldic","","Vatican, Palazzo Vaticano","Urban VIII, Pope","Vatican, Palazzo Vaticano; Rome, Banca di Roma (Taddeo Barberini s Entry into Rome); Rome, Palazzo Braschi (Taddeo Barberini s Investiture)","Cavazzini, Patrizia: Palazzo Lancellotti ai Coronari, Rome: Istituto Poligrafico e Zecca dello Stato, 1998, pp. 222-26, docs. 39-44","The initial pricing of individual works was lowered in some of the final total evaluations; Tassi typically paid for his materials","",""
"PRICES-615","P-605","","TASSI","1639","1639","Agostino Tassi","Tassi, A.","TASSI, AGOSTINO","Italian","","Embarkation of Helen; Fortuna di Mare; Sodoma","75 scudi for seven paintings","75    ","Helen 156 x 112 cm [7. e 5]; Fortuna ca. 95 x 135 cm [tela d'Imp.re]; Sodoma 112 cm [p.mi 5]; four other 67 cm [tre p.mi]","Oil","","","","","Landscape","","Rome, Barberini collection","Barberini, Antonio, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 41, doc. 329","","",""
"PRICES-616","P-606","","TASSI","E. 1647","1647","Agostino Tassi","Tassi, A.","TASSI, AGOSTINO","Italian","","Landscape","E. ca. 9 scudi [220 reales]","9","","Oil","Easel","","","","Landscape","","","","","Burke, Marcus B. and Peter Cherry: Collections of Paintings in Madrid, 1601-1755 (Documents for the History of Collecting, The Provenance Index of the Getty Information Institute), Los Angeles: The J. Paul Getty Trust, 1997, p. 415, no. 166","In a gilt frame; Almirante de Castilla inventory, Madrid, 1647","",""
"PRICES-617","P-607","","TASSI","E. 1647","1647","Agostino Tassi","Tassi, A.","TASSI, AGOSTINO","Italian","","Landscape","E. ca. 18 scudi [440 reales]","18","","Oil","Easel","","","","Landscape","","","","","Burke, Marcus B. and Peter Cherry: Collections of Paintings in Madrid, 1601-1755 (Documents for the History of Collecting, The Provenance Index of the Getty Information Institute), Los Angeles: The J. Paul Getty Trust, 1997, p. 416, no. 184","Unframed; Almirante de Castilla inventory, Madrid, 1647","",""
"PRICES-618","P-608","","VIOLA Giovanni Battista (1576-1622)","1607","1607","Giovanni Battista Viola","Viola, G.B.","VIOLA, GIOVANNI BATTISTA","Italian","","Landscapes","50 scudi for two frescoes","50    ","","","Fresco","","","","Landscape","","Rome, Villa Montalto","Montalto, Alessandro, Cardinal","","Granata, Belinda: ""Appunti e ricerche d'archivio per il Cardinal Alessandro Montalto,"" in Decorazione e collezionismo a Roma nel Seicento. Vicende di artisti, committenti, mercanti, ed. Francesca Cappelletti, Rome: Gangemi, 2003, p. 48","This was the same fee that Bril was paid for two frescoes","",""
"PRICES-619","P-609","","VIOLA","1610","1610","Giovanni Battista Viola","Viola, G.B.","VIOLA, GIOVANNI BATTISTA","Italian","","Landscapes","30 scudi for six paintings","30    ","Small [Quadretti]; 39 x 50 cm (2 in the Patrizi collection)","Oil","Easel","","","","Landscape","","Rome, Montalto collection","Montalto, Alessandro, Cardinal","Rome, Patrizi collection (2)","Granata, Belinda: ""Appunti e ricerche d'archivio per il Cardinal Alessandro Montalto,"" in Decorazione e collezionismo a Roma nel Seicento. Vicende di artisti, committenti, mercanti, ed. Francesca Cappelletti, Rome: Gangemi, 2003, p. 50","","",""
"PRICES-620","P-610","","VIOLA","1610","1610","Giovanni Battista Viola","Viola, G.B.","VIOLA, GIOVANNI BATTISTA","Italian","","","45 scudi","45 ","","Fresco","Wall","","","","Landscape","","Bassano di Sutri, Palazzo Giustiniani","Giustiniani, Vincenzo","","Brugnoli, Maria Vittoria: ""Gli affreschi dell'Albani e del Domenichino nel Palazzo di Bassano di Sutri,"" Bollettino d'Arte, XLII, 1957, p. 277, doc. XI","Cited as ""per sua mercede di un mese e mezzo che è stato in Bassano, à ritoccare della Galleria""","",""
